Wall time,Step,Value
1569722154.4764504,50000,2.6311373710632324
1569723798.9135551,100000,1.5172561407089233
1569725361.9163148,150000,1.5517709255218506
1569726882.693612,200000,1.8326432704925537
1569728379.359658,250000,2.4964680671691895
1569729868.4451418,300000,3.1182892322540283
1569731344.4735048,350000,3.6479878425598145
1569732818.2306263,400000,4.167754650115967
1569734273.6276913,450000,4.088133811950684
1569735724.9464438,500000,4.104743480682373
1569737178.4007442,550000,4.574589729309082
1569738633.9516826,600000,5.053633213043213
1569740079.5018587,650000,5.353775501251221
1569741522.2642167,700000,5.943336486816406
1569742978.466797,750000,6.771268844604492
1569744447.797997,800000,7.325094699859619
1569745918.1113987,850000,7.9219231605529785
1569747400.6003711,900000,7.794736385345459
1569748880.1656818,950000,8.668986320495605
1569750355.3566532,1000000,9.1585054397583
1569751833.2989688,1050000,9.311978340148926
1569753306.0454905,1100000,9.427298545837402
1569754759.2215085,1150000,9.806583404541016
1569756198.542271,1200000,9.91279411315918
1569757642.9537199,1250000,9.963698387145996
1569759087.0333197,1300000,10.394247055053711
1569760532.9749646,1350000,10.361700057983398
1569761977.927926,1400000,10.17222785949707
1569763422.2867386,1450000,10.505105018615723
1569764873.852486,1500000,10.770322799682617
1569766320.1460416,1550000,10.807299613952637
1569767758.896117,1600000,10.801830291748047
1569769196.8038085,1650000,11.027256965637207
1569770638.7050457,1700000,11.028512001037598
1569772083.6154501,1750000,11.025810241699219
1569773541.4507048,1800000,11.34152889251709
1569774976.863461,1850000,11.250944137573242
1569776417.1887887,1900000,11.247198104858398
1569777862.982178,1950000,11.317797660827637
1569779306.082781,2000000,11.39853286743164
1569780747.1973245,2050000,11.49131965637207
1569782190.027075,2100000,11.457355499267578
1569783631.4607394,2150000,11.736013412475586
1569785070.8105762,2200000,11.531595230102539
1569786506.3179176,2250000,11.566500663757324
1569787951.7724547,2300000,11.754182815551758
1569789396.3961408,2350000,11.861093521118164
1569790837.9408095,2400000,11.878093719482422
1569792280.6393187,2450000,11.849127769470215
1569793717.042704,2500000,11.940117835998535
1569795160.754737,2550000,12.022686958312988
1569796598.6912599,2600000,12.011588096618652
1569798039.7557118,2650000,12.32323169708252
1569799481.6868067,2700000,12.294695854187012
1569800923.9157116,2750000,12.371135711669922
1569802366.4929817,2800000,12.237252235412598
1569803814.1423216,2850000,12.276460647583008
1569805257.021452,2900000,12.366543769836426
