Wall time,Step,Value
1565453284.1016495,4,14.300000190734863
1565453300.4491382,6,10.600000381469727
1565453312.8846521,7,18.600000381469727
1565453348.9252393,9,5.699999809265137
1565453375.3812964,11,12.699999809265137
1565453387.8485985,12,16.600000381469727
1565453403.7269154,13,20.5
1565453414.150105,14,13.800000190734863
1565453419.815877,15,6.800000190734863
1565453436.0650184,16,20.700000762939453
1565453442.1167092,17,8.0
1565453460.6921468,18,26.0
1565453477.0945024,19,21.899999618530273
1565453484.9536684,20,8.800000190734863
1565453495.615731,21,12.5
1565453509.419753,23,5.599999904632568
1565453526.1344843,25,14.5
1565453533.053325,26,7.400000095367432
1565453605.535088,31,32.79999923706055
1565453616.8063586,32,14.399999618530273
1565453622.1116827,33,6.5
1565453630.3433793,34,10.100000381469727
1565453640.6148858,35,12.5
1565453651.8747516,37,7.5
1565453689.131798,40,8.600000381469727
1565453697.6091647,41,11.300000190734863
1565453733.9243205,43,40.099998474121094
1565453742.9857783,44,10.800000190734863
1565453756.5103495,45,17.200000762939453
1565453765.831131,46,11.399999618530273
1565453809.7807236,48,5.599999904632568
1565453828.9105346,50,19.0
1565453834.9902444,51,8.600000381469727
1565453858.398775,54,8.699999809265137
1565453872.6736937,55,19.299999237060547
1565453885.5336118,56,16.100000381469727
1565453893.28437,57,9.699999809265137
1565453907.3132737,58,18.899999618530273
1565453932.811866,61,16.700000762939453
1565453962.4004076,62,41.099998474121094
1565454005.8269148,64,19.899999618530273
1565454014.1736145,65,8.800000190734863
1565454035.2103631,66,28.399999618530273
1565454048.2043223,67,17.600000381469727
1565454054.0275187,68,6.199999809265137
1565454059.7902427,69,6.900000095367432
1565454078.3503256,70,26.799999237060547
1565454092.2138486,72,5.599999904632568
1565454109.9461684,73,27.100000381469727
1565454124.666786,74,19.299999237060547
1565454148.2507808,75,34.400001525878906
1565454177.1131763,77,23.299999237060547
1565454206.0715363,79,30.899999618530273
1565454246.5614226,80,54.29999923706055
1565454287.57362,82,33.79999923706055
1565454293.579557,83,7.400000095367432
1565454309.6582813,85,13.600000381469727
1565454331.573727,86,29.799999237060547
1565454339.7268176,87,10.300000190734863
1565454345.9980876,88,6.800000190734863
1565454374.2836351,89,41.900001525878906
1565454386.9270408,90,17.600000381469727
1565454458.453147,92,68.80000305175781
1565454497.1102874,93,55.400001525878906
1565454525.6914296,94,40.900001525878906
1565454531.9581444,95,6.300000190734863
1565454608.8922968,100,20.5
1565454614.2878077,101,7.0
1565454633.1847525,103,20.299999237060547
1565454683.1016097,105,41.099998474121094
1565454716.0955544,106,48.5
1565454721.8818479,107,6.800000190734863
1565454752.9660301,110,16.700000762939453
1565454783.0689034,114,7.400000095367432
1565454815.7222905,117,17.0
1565454842.6261873,119,5.800000190734863
1565454851.3615365,120,10.699999809265137
1565454863.0371392,121,17.100000381469727
1565454902.0536427,125,6.199999809265137
1565454938.2313886,126,52.70000076293945
1565454944.9801445,127,7.300000190734863
1565454965.2282765,128,26.5
1565454983.2723393,130,14.399999618530273
1565455005.2115953,131,27.5
1565455050.0154326,134,19.100000381469727
1565455083.0225341,137,23.299999237060547
1565455098.4686942,138,21.299999237060547
1565455115.6009789,140,12.699999809265137
1565455126.9591823,142,5.599999904632568
1565455132.5743651,143,5.900000095367432
1565455145.0121312,144,17.399999618530273
1565455165.729089,145,31.200000762939453
1565455171.2736635,146,5.800000190734863
1565455192.5430205,147,29.299999237060547
1565455230.76704,149,25.0
1565455236.7728684,150,6.300000190734863
1565455244.3510604,151,9.5
1565455257.8601124,152,15.300000190734863
1565455303.9009337,154,17.799999237060547
1565455315.0852473,155,13.300000190734863
1565455326.3122385,156,15.100000381469727
1565455349.135011,158,20.799999237060547
1565455355.2582674,159,7.199999809265137
1565455363.279107,160,9.800000190734863
1565455382.119204,162,17.799999237060547
1565455387.6652877,163,6.099999904632568
1565455406.1449609,165,10.300000190734863
1565455412.017833,166,7.199999809265137
1565455505.1831145,168,57.099998474121094
1565455511.5786774,169,7.0
1565455533.4401178,170,30.600000381469727
1565455552.8480856,172,17.600000381469727
1565455625.1334677,176,23.0
1565455645.0673752,177,25.799999237060547
1565455656.9129093,178,13.800000190734863
1565455673.0329995,179,21.0
1565455695.7396278,181,6.900000095367432
1565455701.8741689,182,7.099999904632568
1565455715.9890008,184,7.400000095367432
1565455731.5477479,186,12.5
1565455739.543496,187,10.300000190734863
1565455755.3330855,188,21.399999618530273
1565455768.2003894,189,18.5
1565455806.4877827,191,21.899999618530273
1565455818.809649,192,17.700000762939453
1565455967.2821784,199,15.899999618530273
1565456015.7099018,203,12.899999618530273
1565456071.4105077,206,18.600000381469727
1565456084.6529758,207,17.899999618530273
1565456099.853476,208,20.799999237060547
1565456112.2354243,209,16.5
1565456167.0776703,213,15.899999618530273
1565456180.4765944,214,16.600000381469727
1565456201.566777,215,29.5
1565456207.3250663,216,7.0
1565456240.648611,219,18.100000381469727
1565456246.880214,220,7.0
1565456252.2593682,221,5.599999904632568
1565456257.1964886,222,5.5
1565456277.1205063,223,28.799999237060547
1565456309.5236278,224,48.20000076293945
1565456347.928683,226,6.400000095367432
1565456353.5642245,227,6.0
1565456367.2182221,228,16.700000762939453
1565456391.1316338,230,6.5
1565456404.0984745,231,18.0
1565456412.1909282,232,10.0
1565456420.7847493,233,10.0
1565456433.4419281,234,19.299999237060547
1565456446.7322419,235,18.0
1565456472.6986463,238,5.599999904632568
1565456481.4793792,239,10.0
1565456530.392405,241,52.099998474121094
1565456609.2288659,245,47.20000076293945
1565456615.6753309,246,8.0
1565456643.0363562,248,5.900000095367432
1565456654.5449803,249,16.5
1565456700.9333081,250,64.19999694824219
1565456722.0149484,251,29.799999237060547
1565456750.4198976,252,39.20000076293945
1565456757.8365262,253,9.5
1565456778.9332378,256,9.699999809265137
1565456815.9755626,259,12.399999618530273
1565456861.2004752,260,64.80000305175781
1565456876.8911831,261,23.5
1565456886.8411171,262,14.600000381469727
1565456909.5383525,264,16.0
1565457034.4893286,268,29.399999618530273
1565457078.2346814,270,30.600000381469727
1565457092.8033543,272,11.5
1565457134.111862,273,59.900001525878906
1565457170.817581,274,52.5
1565457194.9918623,275,32.20000076293945
1565457201.0390248,276,7.800000190734863
1565457225.946961,278,32.29999923706055
1565457233.5507886,279,8.699999809265137
1565457271.8645506,281,49.20000076293945
1565457312.781875,283,5.699999809265137
1565457334.3123384,285,14.699999809265137
1565457388.9343574,290,21.200000762939453
1565457422.1434996,292,27.299999237060547
1565457466.523892,293,61.099998474121094
1565457501.0952654,295,21.0
1565457510.032519,296,10.5
1565457520.7953777,297,12.699999809265137
1565457531.0019958,298,15.199999809265137
1565457541.4075775,299,12.300000190734863
1565457546.8687215,300,5.900000095367432
1565457554.9939754,301,10.0
1565457564.816783,302,11.800000190734863
1565457583.36645,303,23.5
1565457590.832345,304,10.399999618530273
1565457630.3023453,308,8.5
1565457638.0874374,309,10.800000190734863
1565457651.1891735,311,6.199999809265137
1565457732.0382774,314,81.69999694824219
1565457803.2152636,318,15.5
1565457820.1963034,319,25.299999237060547
1565457829.5843277,320,12.5
1565457841.7924218,321,17.899999618530273
1565457865.0185869,323,11.800000190734863
1565457872.4573636,324,9.600000381469727
1565457880.352928,325,10.100000381469727
1565457900.0809202,326,27.5
1565457909.7830775,327,12.800000190734863
1565457929.400019,328,27.700000762939453
1565457959.6354973,331,5.599999904632568
1565457979.1704788,332,30.200000762939453
1565457996.4507854,334,9.300000190734863
1565458042.4415402,336,52.5
1565458091.0545566,338,62.79999923706055
1565458134.4371743,340,51.400001525878906
1565458152.9786415,342,18.600000381469727
1565458174.13443,343,28.700000762939453
1565458180.6074114,344,7.400000095367432
1565458212.105399,345,44.599998474121094
1565458245.6590247,346,45.5
1565458253.3962767,347,10.5
1565458304.3663175,348,72.4000015258789
1565458309.3629189,349,6.0
1565458315.3175564,350,7.400000095367432
1565458325.910114,352,5.599999904632568
1565458364.2798557,354,29.100000381469727
1565458393.3475976,355,38.599998474121094
1565458416.6306176,357,6.099999904632568
1565458448.342371,359,19.700000762939453
1565458460.7883894,360,15.800000190734863
1565458467.1470816,361,7.699999809265137
1565458472.3301935,362,5.900000095367432
1565458482.6418715,363,11.800000190734863
1565458506.8018363,364,31.799999237060547
1565458529.5576136,365,31.899999618530273
1565458535.3566966,366,6.800000190734863
1565458540.7545311,367,5.699999809265137
1565458548.8556478,368,10.5
1565458564.9754462,369,24.899999618530273
1565458619.0105064,371,53.5
1565458629.1001675,372,13.0
1565458682.1767018,374,23.899999618530273
1565458735.4192922,376,17.799999237060547
1565458743.070602,377,9.5
1565458764.1366475,378,28.799999237060547
1565458777.481554,379,16.700000762939453
1565458790.427194,380,16.799999237060547
1565458846.4656496,382,45.79999923706055
1565458897.1937325,383,74.5999984741211
1565458946.4068348,385,64.0999984741211
1565458963.6431892,386,22.700000762939453
1565458996.2681966,387,45.20000076293945
1565459008.7389219,388,16.0
1565459017.1091733,389,9.399999618530273
1565459040.3599563,391,20.299999237060547
1565459069.2776697,392,38.70000076293945
1565459074.5630805,393,5.599999904632568
1565459102.0507865,394,40.20000076293945
1565459273.8675983,399,56.79999923706055
1565459292.5187588,400,23.600000381469727
1565459333.0965052,403,27.399999618530273
1565459338.6959064,404,7.099999904632568
1565459364.6803873,406,5.699999809265137
1565459384.6317325,407,28.299999237060547
1565459404.6962771,409,13.5
1565459442.3936315,411,36.0
1565459519.7746422,416,12.5
1565459566.0435877,417,70.80000305175781
1565459684.8566399,420,84.30000305175781
1565459695.8951492,421,17.299999237060547
1565459705.8933527,422,11.600000381469727
1565459722.0999951,423,21.5
1565459791.5856955,424,104.0
1565459799.7120187,425,9.800000190734863
1565459818.5939238,427,17.899999618530273
1565459880.5094032,429,56.0
1565459929.659159,431,29.5
1565459939.8686473,433,5.599999904632568
1565460021.479597,436,85.0999984741211
1565460072.647391,437,74.4000015258789
1565460139.3071644,440,34.099998474121094
1565460154.961577,441,21.200000762939453
1565460165.2524297,442,11.899999618530273
1565460177.8991024,443,16.799999237060547
1565460207.7668972,445,32.29999923706055
1565460220.0190625,446,16.5
1565460291.4797745,449,39.599998474121094
1565460312.2610312,450,28.700000762939453
1565460373.6790705,452,36.20000076293945
1565460443.5536392,455,28.399999618530273
1565460489.1272762,458,22.600000381469727
1565460509.1011157,459,27.200000762939453
1565460524.42422,460,20.5
1565460545.2823222,461,29.100000381469727
1565460569.6487434,462,35.29999923706055
1565460624.739309,464,15.899999618530273
1565460659.7943573,465,49.5
1565460680.6966882,466,27.299999237060547
1565460715.5986264,467,50.20000076293945
1565460731.1500607,468,22.100000381469727
1565460746.648751,469,22.200000762939453
1565460771.6914184,470,38.29999923706055
1565460841.9353926,472,24.399999618530273
1565460885.6591272,474,6.0
1565460914.8982458,475,43.099998474121094
1565460979.1872153,478,63.5
1565461000.3669102,479,28.899999618530273
1565461111.5899072,483,40.79999923706055
1565461191.5901809,486,61.099998474121094
1565461219.270184,487,39.20000076293945
1565461292.9280071,489,79.30000305175781
1565461310.5666695,490,25.399999618530273
1565461432.7741299,492,28.399999618530273
1565461513.1525283,494,6.699999809265137
1565461588.3327885,497,17.700000762939453
1565461608.9220467,498,30.5
1565461637.4913566,500,27.0
1565461795.0392888,504,75.5999984741211
1565462004.2715535,507,60.0
1565462052.515708,508,66.4000015258789
1565462121.2905552,509,102.5
1565462163.6850758,510,59.900001525878906
1565462176.9575124,511,17.100000381469727
1565462236.1202042,512,82.0999984741211
1565462256.7458284,513,30.299999237060547
1565462328.5810304,515,41.5
1565462402.505937,516,107.0999984741211
1565462477.9046261,517,108.30000305175781
1565462488.9682248,518,16.0
1565462508.6624894,519,27.5
1565462522.2942464,520,16.899999618530273
1565462534.5335133,521,15.699999809265137
1565462762.5391405,525,68.5
1565462812.499621,526,74.9000015258789
1565463041.0781949,532,106.4000015258789
1565463065.2552786,534,23.799999237060547
1565463100.7455866,535,51.79999923706055
1565463159.8345873,536,86.4000015258789
1565463180.60012,537,27.799999237060547
1565463254.53497,538,108.0999984741211
1565463290.729344,539,51.599998474121094
1565463349.995797,540,89.0999984741211
1565463368.7637494,541,25.399999618530273
1565463416.0187325,542,67.80000305175781
1565463464.8002005,543,71.0
1565463550.280058,544,122.19999694824219
1565463597.698464,545,69.5999984741211
1565463610.7378623,546,18.399999618530273
1565463640.6413193,547,41.29999923706055
1565463686.4081452,548,66.5999984741211
1565463696.3922641,549,13.899999618530273
1565463783.070986,550,135.6999969482422
1565463921.2379816,552,20.600000381469727
1565463965.9551504,553,60.900001525878906
1565463971.339062,554,6.199999809265137
1565464168.1898043,556,255.10000610351562
1565464263.3644814,558,22.600000381469727
1565464373.835733,560,30.799999237060547
1565464395.5011313,561,29.600000381469727
1565464463.4941344,564,20.399999618530273
1565464469.0245185,565,5.900000095367432
1565464527.3826225,566,84.5
1565464576.6314316,568,41.20000076293945
1565464652.6517756,569,115.9000015258789
1565464719.727867,570,94.5999984741211
1565464780.3149824,572,17.899999618530273
1565464888.7386208,574,94.19999694824219
1565464931.955445,575,58.29999923706055
1565465073.2325244,577,129.5
1565465109.0172698,578,51.0
1565465144.5121686,579,49.79999923706055
1565465283.6978407,580,205.39999389648438
1565465360.7864134,581,113.0999984741211
1565465373.9694817,582,17.200000762939453
1565465424.6530793,583,73.9000015258789
1565465433.5236156,584,11.300000190734863
1565465641.0311687,585,302.1000061035156
1565465657.5123808,587,6.800000190734863
1565465698.4026918,588,57.0
1565465754.3278668,589,79.5
1565465945.860006,592,249.60000610351562
1565465978.363763,593,46.79999923706055
1565466014.0393114,594,51.099998474121094
1565466090.608091,596,93.0
1565466103.7578616,597,15.899999618530273
1565466153.5051906,598,71.9000015258789
1565466211.6039817,599,80.0
1565466263.0914674,601,21.5
1565466384.2567327,603,34.0
1565466392.2782047,604,10.699999809265137
1565466404.9023833,605,15.399999618530273
1565466609.1189544,607,17.5
1565466655.4567657,609,13.600000381469727
1565466730.8916721,611,32.70000076293945
1565466751.1075914,612,29.0
1565466763.822214,613,16.600000381469727
1565466899.1785896,616,92.4000015258789
1565467065.2493975,620,27.600000381469727
1565467115.520378,621,74.0
1565467219.0232072,622,150.0
1565467256.9562316,623,53.29999923706055
1565467326.6304514,624,103.30000305175781
1565467445.184587,626,87.0
1565467556.6832287,627,171.60000610351562
1565467663.9280999,630,31.700000762939453
1565467691.392849,631,40.599998474121094
1565467764.0662525,633,18.600000381469727
1565467832.0239317,635,29.799999237060547
1565467882.6580493,636,75.80000305175781
1565468109.7842255,639,14.5
1565468182.4745615,641,83.4000015258789
1565468256.5489852,642,106.5999984741211
1565468311.0255482,643,81.69999694824219
