Wall time,Step,Value
1567173022.203037,50000,10.483322143554688
1567175744.5367186,100000,10.950424194335938
1567178504.5929923,150000,11.65151309967041
1567181313.5089493,200000,14.665919303894043
1567184109.8521423,250000,11.646678924560547
1567186928.9298887,300000,11.500099182128906
1567189675.817375,350000,12.080653190612793
1567192403.565457,400000,12.040212631225586
1567195142.6364894,450000,11.963944435119629
1567197882.0389307,500000,11.654455184936523
1567200606.4498973,550000,12.012178421020508
1567203364.4217844,600000,11.841832160949707
1567206114.9508698,650000,11.778117179870605
1567208855.0402427,700000,12.076772689819336
1567211617.7331996,750000,12.020158767700195
1567214334.621503,800000,12.120321273803711
1567217097.2182548,850000,12.23758316040039
1567219836.7503548,900000,11.989655494689941
1567222612.73508,950000,12.095975875854492
1567225333.6108978,1000000,12.16111946105957
1567228066.8703637,1050000,11.772181510925293
1567230818.2075624,1100000,11.906058311462402
1567233566.743939,1150000,12.271313667297363
1567236290.0861347,1200000,12.197587013244629
1567239025.6673493,1250000,12.018588066101074
1567241760.1083913,1300000,12.014421463012695
1567244540.4096365,1350000,12.130253791809082
1567247298.0362613,1400000,12.07321834564209
1567250027.0605114,1450000,12.220816612243652
1567252800.1919696,1500000,12.33584976196289
1567255549.432359,1550000,12.243502616882324
1567258320.0708144,1600000,11.906637191772461
1567261080.2048638,1650000,12.468381881713867
1567263839.781346,1700000,12.501789093017578
1567266627.7407172,1750000,12.487648010253906
1567269394.2318184,1800000,12.45260238647461
1567272171.492368,1850000,12.483379364013672
1567274912.5795016,1900000,12.564390182495117
1567277694.9850986,1950000,12.562631607055664
1567280464.0353103,2000000,12.409798622131348
1567283209.0547252,2050000,12.50721549987793
1567285962.5606434,2100000,12.561681747436523
1567288702.0751083,2150000,12.497005462646484
1567291447.8405967,2200000,12.218988418579102
1567294226.617211,2250000,12.59434700012207
1567296987.5543826,2300000,12.53985595703125
1567299753.4559965,2350000,12.483916282653809
1567302519.0185535,2400000,12.408592224121094
1567305282.277859,2450000,12.37853717803955
1567308112.4005332,2500000,12.354998588562012
1567310909.7199047,2550000,12.678923606872559
1567313701.2560172,2600000,12.68117618560791
1567316433.7420907,2650000,12.674225807189941
1567319193.840711,2700000,12.696051597595215
1567321949.4142385,2750000,12.608262062072754
1567324694.2917356,2800000,12.607889175415039
1567327517.6447563,2850000,12.48715877532959
1567330304.1975236,2900000,12.772771835327148
1567333070.5877469,2950000,12.687662124633789
1567335781.9746394,3000000,12.680158615112305
1567338499.6897616,3050000,12.741659164428711
1567341272.3472512,3100000,12.928492546081543
